datetime,measured_power_util,carbon_intensity_actual,avg_carbon_intensity_forecast,error,shifted_power_util,emissions
2019-05-01 00:00:00,0.6605833333333334,122.89,107.35511,0.144705641,0.6605833333333334,81.17908583333335
2019-05-01 01:00:00,0.6230833333333333,134.62,139.6267,0.035857755,0.6230833333333333,83.87947833333334
2019-05-01 02:00:00,0.629,174.42,179.56595,0.028657716,0.0,0.0
2019-05-01 03:00:00,0.6299166666666667,229.69,211.1503,0.087803333,0.0,0.0
2019-05-01 04:00:00,0.6409166666666667,248.94,226.48802,0.099130983,0.0,0.0
2019-05-01 05:00:00,0.6428333333333334,237.25,227.18406,0.044307422,0.0,0.0
2019-05-01 06:00:00,0.63775,221.34,215.70277,0.026134249,0.0,0.0
2019-05-01 07:00:00,0.6394166666666666,204.34,197.8445,0.03283134,0.0,0.0
2019-05-01 08:00:00,0.6455833333333333,203.74,181.88997,0.120127734,0.0,0.0
2019-05-01 09:00:00,0.6459166666666667,185.6,171.2467,0.083816506,0.0,0.0
2019-05-01 10:00:00,0.6475833333333333,175.68,166.42675,0.055599536,0.0,0.0
2019-05-01 11:00:00,0.6603333333333333,172.15,168.68631,0.02053332,0.0,0.0
2019-05-01 12:00:00,0.6686666666666667,163.32,169.92124,0.038848822,0.0,0.0
2019-05-01 13:00:00,0.6670833333333334,170.26,163.43535,0.04175749,0.629,107.09353999999999
2019-05-01 14:00:00,0.6718333333333334,146.29,150.27389,0.02651086,0.6299166666666667,92.15050916666667
2019-05-01 15:00:00,0.6801666666666667,91.13,129.41336,0.295822317,0.6409166666666667,58.406735833333336
2019-05-01 16:00:00,0.6854166666666667,92.26,104.67277,0.118586429,0.6428333333333334,59.30780333333334
2019-05-01 17:00:00,0.6906666666666667,92.2,84.58701,0.090001881,0.63775,58.80055000000001
2019-05-01 18:00:00,0.7164999999999999,89.65,76.58667,0.170569239,2.647,237.30355
2019-05-01 19:00:00,0.6958333333333333,90.43,76.34729,0.184455925,2.599416666666667,235.06524916666672
2019-05-01 20:00:00,0.6681666666666667,87.29,80.93255,0.078552449,2.77275,242.0333475
2019-05-01 21:00:00,0.62825,84.64,87.22907,0.029681275,1.9922499999999999,168.62403999999998
2019-05-01 22:00:00,0.6566666666666667,86.76,89.46272,0.030210573,0.6566666666666667,56.97240000000001
2019-05-01 23:00:00,0.6575000000000001,94.74,92.62858,0.022794477,0.6575000000000001,62.29155000000001
2019-05-02 00:00:00,0.6706666666666666,107.71,94.25368,0.142767052,0.6706666666666666,72.23750666666666
2019-05-02 01:00:00,0.6853333333333333,127.91,122.79285,0.041673029,0.6853333333333333,87.66098666666667
2019-05-02 02:00:00,0.7059166666666666,169.31,160.0687,0.057733336,0.7059166666666666,119.51875083333333
2019-05-02 03:00:00,0.6980833333333333,217.19,189.8835,0.143806597,0.0,0.0
2019-05-02 04:00:00,0.7081666666666666,231.37,205.00912,0.128583938,0.0,0.0
2019-05-02 05:00:00,0.71775,232.7,207.13298,0.123432879,0.0,0.0
2019-05-02 06:00:00,0.7186666666666666,217.56,199.3406,0.09139834,0.0,0.0
2019-05-02 07:00:00,0.7151666666666666,204.25,188.64168,0.082740569,0.0,0.0
2019-05-02 08:00:00,0.7109166666666665,177.75,181.21838,0.019139229,0.0,0.0
2019-05-02 09:00:00,0.7172499999999999,168.08,175.02914,0.03970276,0.0,0.0
2019-05-02 10:00:00,0.7088333333333333,166.65,169.08722,0.014413981,0.0,0.0
2019-05-02 11:00:00,0.7168333333333333,159.24,167.42323,0.048877506,0.0,0.0
2019-05-02 12:00:00,0.7034166666666666,161.72,167.7478,0.035933705,0.0,0.0
2019-05-02 13:00:00,0.7004999999999999,155.69,161.45808,0.035724939,0.0,0.0
2019-05-02 14:00:00,0.7046666666666667,134.43,145.61792,0.076830654,0.6980833333333333,93.84334249999999
2019-05-02 15:00:00,0.7009166666666666,91.89,121.73356,0.245154746,0.7081666666666666,65.07343499999999
2019-05-02 16:00:00,0.7014999999999999,83.17,97.71741,0.148872243,0.71775,59.6952675
